Property_ID,Listing_Year,City,Neighborhood_Type,Property_Type,Bedrooms,Bathrooms,Square_Footage,Lot_Size_SqFt,Year_Built,Garage_Spaces,Has_Pool,Has_Basement,Condition,School_District_Rating,Walk_Score,HOA_Monthly_Fee,Num_Listing_Photos,Days_On_Market,Sale_Price_USD
PROP-020212,2022,Phoenix,Suburban,Single Family,1,3.0,761,2995,1984,2,1,0,Fair,7,66,0.0,29,23,246660
PROP-020213,2024,Miami,Urban,Single Family,3,2.5,1196,4711,1986,3,0,0,Good,10,34,0.0,19,2,631149
PROP-020214,2022,Los Angeles,Downtown,Townhouse,5,2.0,2340,6667,1995,3,1,1,Needs Renovation,10,60,22.0,26,29,965788
PROP-020215,2021,New York,Suburban,Condo,4,3.5,2147,9886,1968,3,0,0,Good,10,62,406.0,24,6,971640
PROP-020216,2023,Chicago,Urban,Condo,6,4.0,2894,14139,1966,2,0,1,Excellent,1,79,553.0,23,46,885900
PROP-020217,2021,New York,Urban,Condo,5,2.5,1844,7852,2014,2,0,0,Excellent,6,95,276.0,19,5,1040544
PROP-020218,2022,New York,Urban,Single Family,1,1.0,1003,2218,1995,0,0,1,Excellent,7,27,0.0,21,45,735402
PROP-020219,2020,New York,Suburban,Single Family,2,2.0,1037,1571,1964,1,0,0,Good,8,57,38.0,28,30,578721
PROP-020220,2024,New York,Waterfront,Condo,1,3.0,451,1684,1969,1,0,1,Good,3,52,344.0,17,37,363218
PROP-020221,2022,San Antonio,Urban,Single Family,4,1.0,1695,3330,1989,1,1,0,Good,2,76,0.0,21,11,395308
PROP-020222,2023,Los Angeles,Downtown,Multi-Family,2,2.0,939,2179,1989,2,0,0,Excellent,5,66,106.0,23,30,998905
PROP-020223,2021,San Antonio,Rural,Condo,4,2.0,1584,4470,1987,1,0,1,Excellent,3,45,136.0,22,100,179653
PROP-020224,2024,Philadelphia,Suburban,Single Family,5,3.5,2280,4213,1967,1,0,0,Fair,10,39,0.0,25,9,520887
PROP-020225,2022,Phoenix,Rural,Townhouse,3,1.5,1647,6286,1985,1,0,0,Good,3,23,84.0,16,50,232041
PROP-020226,2020,Los Angeles,Downtown,Single Family,3,3.0,1101,3611,1989,1,0,0,Excellent,7,44,0.0,15,98,728828
PROP-020227,2020,Philadelphia,Suburban,Townhouse,1,2.0,445,873,1956,2,1,1,Good,4,67,100.0,24,1,166961
PROP-020228,2023,San Diego,Suburban,Single Family,5,3.0,2231,9305,1958,2,1,1,Good,5,71,283.0,24,40,846709
PROP-020229,2023,Phoenix,Waterfront,Multi-Family,3,4.0,1875,8132,2003,0,0,0,Good,9,62,173.0,27,29,700718
PROP-020230,2021,New York,Urban,Single Family,2,2.5,705,2777,1965,2,0,0,Needs Renovation,3,65,208.0,15,69,348084
PROP-020231,2020,San Antonio,Historic District,Single Family,2,2.0,841,3298,1975,2,0,0,Fair,8,0,0.0,22,12,213567
PROP-020232,2021,San Diego,Urban,Multi-Family,1,2.5,400,868,1983,3,0,1,Needs Renovation,4,54,193.0,20,97,236489
PROP-020233,2023,Chicago,Rural,Multi-Family,2,1.5,889,3617,2023,1,0,1,Excellent,5,35,0.0,24,41,293422
PROP-020234,2023,Chicago,Suburban,Multi-Family,3,2.0,1503,6187,1945,1,0,1,Excellent,4,63,0.0,18,55,596198
PROP-020235,2023,Houston,Urban,Single Family,3,2.5,1141,5555,1976,2,0,0,Good,6,61,0.0,23,12,364494
PROP-020236,2023,San Antonio,Suburban,Condo,3,2.5,1264,6097,1983,1,0,0,Excellent,4,64,290.0,28,1,276230
PROP-020237,2024,Seattle,Suburban,Condo,3,1.5,1467,2846,1953,2,0,0,Fair,9,55,258.0,20,1,457512
PROP-020238,2022,Houston,Waterfront,Single Family,5,1.0,1993,5635,1989,0,0,1,Good,7,22,0.0,20,36,747030
PROP-020239,2024,New York,Historic District,Townhouse,4,3.0,1921,4329,1954,3,0,0,Good,8,100,0.0,20,12,885279
PROP-020240,2021,New York,Suburban,Multi-Family,2,3.5,876,2948,1991,1,1,0,Good,7,17,0.0,26,33,680046
PROP-020241,2023,Dallas,Suburban,Multi-Family,3,4.0,1579,2499,2003,2,0,0,Good,6,66,0.0,18,7,455620
PROP-020242,2023,Los Angeles,Suburban,Multi-Family,2,2.0,865,3443,1955,1,1,1,Good,6,62,46.0,29,68,639550
PROP-020243,2020,Philadelphia,Suburban,Single Family,2,2.0,1056,2070,1988,2,1,1,Good,4,68,61.0,17,67,352029
PROP-020244,2021,Los Angeles,Rural,Condo,2,2.0,1073,3936,1998,1,0,1,Good,9,61,297.0,24,14,281342
PROP-020245,2021,San Antonio,Suburban,Condo,4,2.0,2155,8880,2022,1,0,1,Fair,2,91,336.0,25,33,291872
PROP-020246,2020,Phoenix,Urban,Condo,4,3.0,1931,7564,1953,2,0,0,Excellent,6,51,354.0,17,74,481008
PROP-020247,2021,Los Angeles,Rural,Single Family,3,2.5,809,1604,1994,1,1,0,Excellent,1,76,213.0,21,28,335777
PROP-020248,2021,Chicago,Downtown,Condo,2,2.5,585,2881,2007,0,0,0,Excellent,6,63,296.0,20,11,247182
PROP-020249,2024,Houston,University Area,Single Family,2,2.5,557,1890,2012,1,0,1,Good,1,52,0.0,22,1,167519
PROP-020250,2020,Austin,Waterfront,Condo,4,2.0,1537,5346,1959,2,0,1,Good,1,37,423.0,30,51,804236
PROP-020251,2021,Los Angeles,Rural,Multi-Family,3,2.0,1426,5809,2005,2,0,0,Good,6,39,0.0,20,2,648551
PROP-020252,2020,Philadelphia,Rural,Condo,4,2.0,1542,3478,1982,3,1,1,Good,1,57,0.0,19,38,254377
PROP-020253,2022,Austin,Downtown,Townhouse,3,1.5,1262,2491,1983,3,1,0,Needs Renovation,1,91,0.0,17,16,294474
PROP-020254,2024,San Antonio,Downtown,Multi-Family,5,4.0,2058,7962,1992,0,1,0,Excellent,10,34,0.0,18,11,815011
PROP-020255,2024,Chicago,Urban,Multi-Family,3,4.0,1477,2991,1988,0,0,1,Good,1,89,85.0,21,70,428127
PROP-020256,2023,Los Angeles,Suburban,Townhouse,4,3.0,1326,5686,2001,2,1,0,Excellent,5,84,0.0,16,46,672797
PROP-020257,2022,Los Angeles,Downtown,Single Family,2,1.5,1227,4733,1978,2,0,0,Excellent,1,8,0.0,22,33,824636
PROP-020258,2021,Chicago,Rural,Single Family,4,2.0,1832,4943,1923,0,0,0,Good,4,100,0.0,15,2,327084
PROP-020259,2022,Miami,Urban,Condo,5,1.0,2005,9922,1944,2,0,0,Excellent,3,61,189.0,24,37,614994
PROP-020260,2023,San Antonio,Downtown,Townhouse,4,2.0,1801,6922,1957,2,0,0,Good,6,56,0.0,18,31,347685
PROP-020261,2023,Phoenix,Downtown,Townhouse,3,2.0,450,1687,1990,1,0,0,Fair,4,56,0.0,30,2,152199
PROP-020262,2023,Chicago,Historic District,Townhouse,2,3.0,1107,2550,1969,2,1,0,Needs Renovation,9,100,0.0,21,34,452926
PROP-020263,2024,Los Angeles,Suburban,Condo,3,3.0,1578,6358,1973,1,0,0,Good,9,41,365.0,25,104,818748
PROP-020264,2023,New York,Suburban,Single Family,2,1.5,1007,2075,1979,2,1,1,Good,8,43,0.0,22,3,672790
PROP-020265,2023,Los Angeles,Historic District,Single Family,3,3.0,1822,8439,2008,0,0,0,Excellent,5,100,0.0,21,3,1049045
PROP-020266,2021,Miami,University Area,Condo,2,1.0,1036,1744,1923,0,1,1,Excellent,1,77,155.0,31,28,410908
PROP-020267,2021,New York,Rural,Townhouse,3,1.0,1119,3642,1997,1,0,1,Good,7,75,218.0,23,13,403161
PROP-020268,2022,Seattle,Suburban,Single Family,3,2.0,1699,6802,1945,0,0,1,Excellent,4,80,0.0,18,20,842425
PROP-020269,2023,New York,Waterfront,Single Family,3,2.0,1376,4627,2023,2,0,1,Fair,6,53,176.0,26,30,957475
PROP-020270,2021,Miami,Downtown,Single Family,4,2.0,1316,3893,1994,1,0,1,Excellent,10,33,0.0,24,42,610740
PROP-020271,2022,Los Angeles,Waterfront,Single Family,5,3.0,2498,8527,2002,2,1,1,Fair,9,97,9.0,26,42,1862477
PROP-020272,2024,Los Angeles,Waterfront,Townhouse,4,2.5,1862,6560,1993,1,0,0,Good,2,18,0.0,27,117,1231248
PROP-020273,2023,San Diego,Urban,Multi-Family,3,2.5,1299,6445,1984,2,1,1,Good,10,86,0.0,22,101,838990
PROP-020274,2022,Philadelphia,Suburban,Duplex,2,3.0,942,3388,1959,1,0,1,Excellent,9,54,0.0,27,20,390407
PROP-020275,2024,Austin,Suburban,Condo,1,3.0,775,2682,2023,1,0,1,Excellent,9,87,239.0,29,150,324121
PROP-020276,2023,San Diego,Historic District,Condo,2,1.5,668,2421,2015,2,0,0,Good,6,76,491.0,18,84,393266
PROP-020277,2023,San Antonio,Waterfront,Condo,3,3.0,1703,7617,1976,3,1,1,Excellent,5,100,125.0,22,22,557339
PROP-020278,2023,San Antonio,Downtown,Townhouse,3,3.0,1447,4287,1979,0,1,0,Excellent,3,100,202.0,30,16,214922
PROP-020279,2022,Los Angeles,Suburban,Single Family,4,1.0,2264,4699,1966,0,0,1,Excellent,1,58,0.0,18,19,1193737
PROP-020280,2020,San Antonio,Urban,Townhouse,4,2.0,1354,3274,1956,2,0,0,Excellent,9,32,134.0,15,24,374557
PROP-020281,2021,Philadelphia,Suburban,Single Family,4,1.5,2191,5767,2023,2,0,1,Good,10,70,0.0,23,8,607229
PROP-020282,2021,Houston,Urban,Multi-Family,2,2.0,977,4703,1927,1,0,1,Good,9,53,0.0,25,6,384176
PROP-020283,2022,Austin,University Area,Condo,2,2.0,561,2257,1979,2,0,1,Fair,10,79,414.0,18,55,209035
PROP-020284,2024,Dallas,Rural,Single Family,2,2.0,886,1492,1993,1,0,1,Good,1,56,0.0,18,16,133315
PROP-020285,2020,Houston,Rural,Duplex,3,3.0,1195,3392,1965,1,0,0,Good,1,82,0.0,23,14,194035
PROP-020286,2024,Miami,Rural,Multi-Family,2,4.0,1287,4840,1989,2,1,0,Excellent,2,55,0.0,23,25,558827
PROP-020287,2022,Chicago,Rural,Single Family,3,2.0,1659,7922,1982,1,0,1,Needs Renovation,4,66,0.0,28,26,259234
PROP-020288,2021,New York,Downtown,Single Family,5,3.0,2081,4972,1966,2,0,0,Excellent,10,45,0.0,19,24,1634277
PROP-020289,2020,Chicago,Waterfront,Duplex,3,4.0,1289,5911,2000,2,0,0,Good,7,63,0.0,28,1,613982
PROP-020290,2022,Chicago,Downtown,Single Family,3,1.0,1090,3191,2023,0,0,1,Excellent,4,94,0.0,20,77,446335
PROP-020291,2021,San Antonio,Rural,Multi-Family,4,3.0,1748,4021,1971,2,0,1,Excellent,9,57,61.0,25,18,405743
PROP-020292,2023,Austin,Downtown,Duplex,3,2.0,774,1631,2023,2,0,0,Good,3,55,0.0,25,20,374736
PROP-020293,2024,Philadelphia,University Area,Multi-Family,4,3.0,2063,8679,1969,0,0,0,Excellent,6,0,122.0,24,50,868076
PROP-020294,2024,Los Angeles,University Area,Single Family,2,3.5,979,3334,1990,1,0,0,Good,9,51,184.0,24,35,570004
PROP-020295,2020,New York,Urban,Multi-Family,2,3.5,823,2502,1958,2,0,0,Good,4,41,134.0,26,6,545598
PROP-020296,2023,Los Angeles,Suburban,Condo,1,3.0,459,1936,1984,1,0,1,Needs Renovation,10,6,249.0,17,59,233754
PROP-020297,2024,Austin,Urban,Multi-Family,1,1.0,624,2084,1978,1,0,0,Good,4,41,200.0,25,19,325879
PROP-020298,2020,San Diego,Suburban,Multi-Family,5,2.0,1942,3287,2009,0,0,0,Good,10,70,0.0,18,74,1110174
PROP-020299,2023,Houston,Downtown,Townhouse,3,2.0,1763,3962,1997,1,0,0,Good,2,73,56.0,19,67,389378
PROP-020300,2022,Los Angeles,Historic District,Single Family,3,3.5,1444,6708,1967,0,0,0,Good,5,66,0.0,21,40,990787
PROP-020301,2023,Austin,Waterfront,Duplex,6,2.0,2256,4004,1990,2,0,0,Fair,3,59,131.0,18,9,914631
PROP-020302,2020,New York,Suburban,Multi-Family,2,1.5,673,3047,1968,0,0,0,Good,2,40,199.0,24,7,379303
PROP-020303,2022,Chicago,Suburban,Condo,5,3.5,2261,5005,1985,1,0,0,Good,5,64,461.0,32,15,536927
PROP-020304,2023,Los Angeles,Urban,Single Family,3,2.5,1712,5563,2007,0,1,1,Fair,6,43,0.0,23,2,774666
PROP-020305,2024,Austin,Downtown,Condo,2,3.0,1471,6519,1984,2,1,0,Good,10,64,366.0,17,76,537159
PROP-020306,2021,Austin,Downtown,Condo,2,1.0,1242,4649,1983,0,1,1,Excellent,4,0,467.0,16,13,563966
PROP-020307,2023,Dallas,Suburban,Single Family,3,2.5,1328,2454,1958,2,1,1,Good,7,29,68.0,14,49,354637
PROP-020308,2022,San Diego,Suburban,Single Family,6,2.0,2561,11117,2023,2,1,0,Needs Renovation,6,44,0.0,23,71,880877
PROP-020309,2020,Austin,Urban,Single Family,2,2.0,828,2025,1983,0,1,0,Good,1,98,0.0,17,39,319708
PROP-020310,2024,Houston,Suburban,Single Family,3,2.0,1321,4062,1986,2,0,1,Fair,8,45,0.0,19,24,385595
PROP-020311,2022,Philadelphia,Historic District,Condo,4,3.0,1767,3519,1971,1,0,0,Good,8,47,534.0,23,26,358107
PROP-020312,2020,Phoenix,Suburban,Single Family,4,2.5,1656,8029,1954,1,0,0,Good,1,0,115.0,24,2,331760
PROP-020313,2024,Phoenix,University Area,Condo,2,2.0,1143,3573,1950,0,0,1,Excellent,1,56,304.0,20,24,274576
PROP-020314,2022,Houston,University Area,Single Family,4,1.5,2030,3112,1987,1,0,0,Fair,2,49,0.0,31,11,313778
PROP-020315,2023,Philadelphia,Rural,Multi-Family,4,4.0,1847,5647,1986,1,0,0,Good,7,16,0.0,29,79,461887
PROP-020316,2022,Philadelphia,Urban,Single Family,3,3.0,1423,2505,2003,2,1,0,Fair,3,47,119.0,21,1,412041
PROP-020317,2022,New York,Suburban,Single Family,4,2.0,1376,5995,1945,1,0,0,Needs Renovation,8,81,0.0,20,9,400924
PROP-020318,2024,Los Angeles,Downtown,Single Family,2,2.5,713,2012,1990,2,1,1,Excellent,5,81,0.0,20,72,440362
PROP-020319,2023,Phoenix,University Area,Single Family,3,3.5,1255,3175,1967,1,0,1,Fair,6,18,33.0,22,90,286540
PROP-020320,2024,Chicago,Urban,Multi-Family,6,3.0,2511,10297,2004,3,0,1,Needs Renovation,1,38,0.0,25,12,683604
PROP-020321,2024,Houston,Urban,Single Family,2,3.0,602,1218,1993,1,0,1,Good,8,20,0.0,21,82,233482
PROP-020322,2020,Los Angeles,Downtown,Condo,5,3.5,2113,3563,1995,0,1,1,Fair,5,45,299.0,23,15,965285
PROP-020323,2024,Chicago,University Area,Townhouse,4,4.0,1595,6674,1979,3,0,1,Fair,9,62,0.0,17,45,394459
PROP-020324,2020,Houston,Downtown,Multi-Family,4,4.0,1838,6925,1996,1,1,0,Good,8,47,0.0,19,13,561688
PROP-020325,2024,New York,Suburban,Single Family,4,2.0,1554,2459,1990,2,0,0,Good,8,74,128.0,24,8,915973
PROP-020326,2024,Chicago,Suburban,Condo,3,2.5,1040,2591,1994,2,0,0,Needs Renovation,8,49,436.0,24,8,212935
PROP-020327,2021,Chicago,Rural,Duplex,4,1.0,1806,6215,1964,1,0,0,Needs Renovation,5,29,0.0,18,85,284064
PROP-020328,2023,Philadelphia,Downtown,Townhouse,2,3.0,899,3317,1968,1,0,1,Good,2,85,0.0,28,7,266376
PROP-020329,2022,Los Angeles,Downtown,Single Family,3,3.0,1485,6137,2010,1,1,0,Good,7,76,0.0,21,2,924805
PROP-020330,2021,San Diego,Rural,Duplex,6,2.5,2840,9755,1982,2,0,0,Good,8,58,0.0,18,10,1057176
PROP-020331,2022,Los Angeles,Suburban,Townhouse,5,2.0,2310,8715,1960,1,0,0,Excellent,3,87,0.0,29,10,1101762
PROP-020332,2020,San Diego,Waterfront,Condo,2,2.5,967,3357,1989,1,1,1,Fair,5,65,450.0,19,42,421428
PROP-020333,2024,New York,Suburban,Condo,4,2.5,1397,4475,2006,0,0,0,Good,2,86,355.0,26,49,604114
PROP-020334,2020,Phoenix,Waterfront,Single Family,4,1.5,1852,8472,1990,1,1,0,Good,3,66,0.0,18,33,714541
PROP-020335,2022,Chicago,Urban,Condo,4,2.5,2140,9166,1985,2,0,1,Excellent,7,60,385.0,18,12,518042
PROP-020336,2023,Chicago,Suburban,Single Family,3,2.0,1160,5534,2023,2,0,1,Good,10,76,0.0,17,80,393627
PROP-020337,2022,Chicago,Waterfront,Townhouse,3,2.0,705,1955,1975,1,0,0,Good,9,33,0.0,31,102,356758
PROP-020338,2022,Dallas,Urban,Condo,3,2.0,1357,2650,2020,1,0,0,Needs Renovation,10,63,389.0,26,2,246286
PROP-020339,2024,Dallas,Suburban,Single Family,3,3.0,1100,4596,2023,0,1,0,Fair,8,40,0.0,16,8,263389
PROP-020340,2023,Miami,Suburban,Townhouse,3,1.0,905,1523,2014,0,1,0,Good,7,46,0.0,21,85,369252
PROP-020341,2023,New York,Historic District,Multi-Family,4,1.0,1465,3056,2010,3,0,1,Needs Renovation,6,38,0.0,19,55,779135
PROP-020342,2021,Seattle,Urban,Condo,3,1.0,1400,6033,1968,3,0,1,Fair,2,40,262.0,28,39,501235
PROP-020343,2024,Los Angeles,Downtown,Condo,4,1.0,1876,8611,1999,2,1,0,Excellent,9,80,485.0,23,28,1269775
PROP-020344,2021,San Antonio,University Area,Single Family,2,3.5,1600,3350,2015,2,0,1,Good,10,58,0.0,21,1,381358
PROP-020345,2023,New York,Urban,Townhouse,1,2.5,699,3252,1986,0,0,0,Good,3,29,139.0,25,8,435024
PROP-020346,2024,New York,University Area,Single Family,4,2.5,1311,5294,2006,0,0,0,Excellent,7,60,0.0,22,22,824038
PROP-020347,2023,Houston,University Area,Multi-Family,2,2.5,460,1486,1971,3,1,0,Good,4,65,0.0,18,3,175172
PROP-020348,2021,Seattle,Rural,Single Family,4,2.0,1644,5027,2020,0,1,1,Excellent,7,39,179.0,27,21,565484
PROP-020349,2022,Houston,Waterfront,Townhouse,1,2.0,675,3182,1991,3,0,1,Good,5,50,0.0,28,21,240116
PROP-020350,2020,Houston,Suburban,Single Family,3,1.0,1058,4900,2017,0,0,1,Excellent,2,57,0.0,27,2,217463
PROP-020351,2022,Houston,Suburban,Single Family,3,1.0,1814,4626,2007,1,0,0,Fair,1,3,0.0,19,8,324961
PROP-020352,2020,Austin,Suburban,Townhouse,4,3.0,1824,6231,2006,0,0,1,Good,4,55,311.0,23,7,512056
PROP-020353,2024,Houston,Downtown,Multi-Family,2,1.5,1030,3505,1982,1,0,0,Good,9,35,0.0,30,81,365808
PROP-020354,2021,Miami,Suburban,Condo,2,1.5,1081,2465,1985,1,0,0,Good,7,80,454.0,16,26,371000
PROP-020355,2023,Chicago,Suburban,Single Family,3,2.0,2004,4977,1984,1,0,1,Excellent,3,46,0.0,18,14,668861
PROP-020356,2024,Chicago,Downtown,Single Family,2,1.5,1068,5057,2016,1,0,0,Excellent,10,4,149.0,22,2,489240
PROP-020357,2020,Los Angeles,Suburban,Condo,2,1.5,984,3733,2000,2,1,1,Excellent,2,51,635.0,18,1,466550
PROP-020358,2022,San Antonio,Suburban,Single Family,4,1.5,1535,2466,1992,0,0,0,Excellent,6,37,0.0,25,28,338166
PROP-020359,2023,Chicago,Rural,Single Family,4,2.0,1493,5360,1938,1,0,1,Good,2,84,140.0,18,70,339331
PROP-020360,2020,Chicago,Urban,Single Family,4,2.0,1460,6443,2002,0,1,1,Needs Renovation,3,41,0.0,21,5,254463
PROP-020361,2024,Philadelphia,Suburban,Duplex,3,2.0,1238,3184,1989,0,0,1,Excellent,6,82,0.0,24,82,491880
PROP-020362,2022,New York,Suburban,Multi-Family,3,2.0,1589,3781,2000,1,0,0,Good,5,43,0.0,32,138,1001722
PROP-020363,2022,Houston,Suburban,Single Family,5,2.5,2585,4337,1973,1,0,1,Fair,2,18,243.0,25,52,439963
PROP-020364,2024,Philadelphia,Rural,Condo,2,1.0,1109,3731,1968,2,0,1,Excellent,8,81,560.0,20,71,311547
PROP-020365,2020,Houston,Rural,Condo,2,1.0,1122,3347,2004,1,1,0,Good,2,40,435.0,19,23,179057
PROP-020366,2023,Houston,University Area,Townhouse,4,3.5,1436,2514,1967,1,0,1,Good,8,42,0.0,27,39,298855
PROP-020367,2021,Chicago,Urban,Single Family,3,2.5,1352,4378,1989,1,0,1,Excellent,9,59,57.0,22,22,463587
PROP-020368,2021,San Diego,Downtown,Single Family,1,3.0,424,1495,2010,2,1,0,Fair,7,54,0.0,16,92,261637
PROP-020369,2022,Austin,Downtown,Single Family,5,2.5,1770,7848,2023,3,1,1,Good,3,77,0.0,22,28,630795
PROP-020370,2020,New York,Historic District,Single Family,4,2.5,2036,4239,1973,2,0,0,Needs Renovation,2,29,50.0,11,11,1082668
PROP-020371,2024,New York,Historic District,Townhouse,2,3.0,858,2579,1977,2,0,0,Fair,4,44,0.0,17,60,487740
PROP-020372,2022,Phoenix,Urban,Condo,2,3.5,1188,3182,1990,0,0,0,Good,8,46,436.0,24,45,288567
PROP-020373,2021,San Diego,Suburban,Single Family,2,3.0,987,2465,2008,2,1,0,Good,4,76,0.0,17,53,415900
PROP-020374,2020,Phoenix,Rural,Multi-Family,3,4.0,1328,3560,1998,2,1,1,Good,1,45,0.0,14,5,329967
PROP-020375,2022,Los Angeles,Suburban,Condo,3,2.0,2059,3282,2000,1,0,0,Fair,5,67,225.0,17,18,750289
PROP-020376,2023,San Antonio,Suburban,Single Family,2,2.5,942,2102,1965,1,0,0,Fair,5,64,0.0,14,50,192827
PROP-020377,2024,Chicago,Urban,Single Family,4,1.5,1405,5775,2023,0,1,1,Excellent,9,50,0.0,21,4,459154
PROP-020378,2023,New York,Historic District,Single Family,4,1.5,2043,6979,2021,1,1,0,Good,8,60,0.0,19,8,1496406
PROP-020379,2021,Chicago,Waterfront,Townhouse,4,1.5,1772,6126,2023,1,0,0,Fair,9,100,0.0,15,76,696776
PROP-020380,2023,Miami,Suburban,Condo,2,2.0,973,1984,1994,2,0,0,Good,3,63,296.0,26,72,315692
PROP-020381,2021,Austin,Downtown,Single Family,3,2.0,1066,4387,1982,1,0,1,Excellent,1,43,0.0,18,131,643804
PROP-020382,2023,Dallas,Historic District,Single Family,1,2.0,477,1412,1982,1,0,0,Good,9,80,0.0,19,95,232737
PROP-020383,2023,Austin,Historic District,Single Family,3,2.0,1656,5433,1991,0,0,1,Good,1,91,0.0,25,36,625662
PROP-020384,2024,Houston,University Area,Multi-Family,2,1.0,921,2882,2006,1,0,1,Fair,2,89,0.0,21,34,219649
PROP-020385,2021,Los Angeles,Rural,Single Family,4,2.5,1995,4274,2012,0,0,1,Good,4,66,0.0,22,6,586861
PROP-020386,2021,Los Angeles,Urban,Single Family,1,3.0,533,2462,2002,2,0,0,Needs Renovation,4,64,115.0,21,7,181267
PROP-020387,2023,New York,Waterfront,Single Family,2,2.0,970,2214,1938,1,0,0,Good,2,63,0.0,22,111,855104
PROP-020388,2024,Philadelphia,University Area,Condo,2,2.0,891,3927,1995,1,0,0,Good,5,62,607.0,20,57,188786
PROP-020389,2022,Houston,Suburban,Multi-Family,3,1.5,1986,7059,1969,0,0,1,Good,10,100,0.0,21,44,610816
PROP-020390,2023,Phoenix,Downtown,Condo,3,1.0,1412,4514,1988,2,0,1,Good,7,39,174.0,26,1,398857
PROP-020391,2022,New York,Suburban,Single Family,4,2.0,2057,6874,1979,0,1,1,Good,5,100,0.0,22,21,1210838
PROP-020392,2022,San Diego,Urban,Duplex,4,1.5,1978,4506,1987,1,0,0,Good,10,98,0.0,21,62,1115803
PROP-020393,2023,Austin,Downtown,Single Family,2,2.0,1015,2091,2005,1,0,0,Good,6,58,0.0,22,2,393955
PROP-020394,2022,New York,Suburban,Townhouse,3,1.0,1243,4585,1968,2,0,0,Excellent,7,42,0.0,15,101,850385
PROP-020395,2022,Austin,Urban,Single Family,3,2.0,1600,7051,1981,1,1,0,Excellent,6,59,0.0,28,13,602285
PROP-020396,2023,Seattle,Rural,Condo,3,3.0,1820,4444,2000,2,1,0,Good,8,31,599.0,24,69,556169
PROP-020397,2024,Phoenix,Urban,Single Family,6,2.5,2475,5324,1985,2,1,0,Good,9,63,0.0,21,10,630414
PROP-020398,2021,Chicago,Downtown,Single Family,3,1.5,1435,5349,1956,0,0,1,Good,4,25,0.0,24,41,354753
PROP-020399,2024,Seattle,Rural,Single Family,6,4.0,2491,6684,2014,2,0,1,Good,5,46,0.0,16,40,727609
PROP-020400,2020,Chicago,Historic District,Multi-Family,4,2.0,1698,3568,2003,1,0,1,Fair,3,61,0.0,26,25,532901
PROP-020401,2023,Phoenix,Downtown,Condo,3,1.0,1447,6322,1967,1,0,1,Good,4,62,368.0,26,41,359723
PROP-020402,2024,San Diego,University Area,Single Family,3,1.0,1352,5220,1998,0,0,0,Fair,2,66,0.0,14,24,624386
PROP-020403,2024,Phoenix,Urban,Condo,3,2.5,965,2088,1981,2,0,0,Needs Renovation,4,89,313.0,15,46,145029
PROP-020404,2020,Austin,Historic District,Townhouse,2,2.5,1258,2688,1993,3,0,0,Good,1,45,65.0,21,62,486375
PROP-020405,2020,San Antonio,Historic District,Single Family,1,3.0,400,1857,1946,1,0,1,Good,5,48,0.0,16,24,172097
PROP-020406,2023,Dallas,Urban,Multi-Family,3,3.0,1404,4032,2023,2,1,1,Fair,5,61,257.0,22,1,499955
PROP-020407,2020,San Antonio,Urban,Townhouse,3,1.0,1207,4628,2002,1,0,1,Excellent,10,61,0.0,25,46,321564
PROP-020408,2023,New York,University Area,Condo,1,2.0,1061,1696,2023,0,0,1,Needs Renovation,8,76,535.0,28,12,331226
PROP-020409,2021,Dallas,Suburban,Single Family,2,3.0,1020,2784,2017,2,1,0,Fair,8,81,0.0,20,8,271430
PROP-020410,2022,Dallas,Downtown,Single Family,4,2.5,1916,6432,1954,2,0,0,Good,9,4,0.0,17,18,530162
PROP-020411,2022,Houston,Downtown,Condo,4,2.5,2212,6738,1984,1,0,0,Good,3,11,277.0,19,26,430376
PROP-020412,2022,Houston,Rural,Condo,2,2.0,1498,4921,1997,2,0,1,Good,9,58,505.0,21,30,273082
PROP-020413,2023,Dallas,Suburban,Condo,1,2.0,857,2105,1949,2,0,0,Needs Renovation,1,41,243.0,24,30,115589
PROP-020414,2021,Chicago,Downtown,Single Family,3,1.0,1042,3854,1991,3,1,0,Good,5,69,0.0,21,3,516475
PROP-020415,2022,Los Angeles,Urban,Duplex,3,1.0,1101,2257,2002,2,0,0,Fair,6,48,0.0,16,35,544091
PROP-020416,2023,Austin,Suburban,Condo,4,2.5,1452,2574,1989,1,0,0,Excellent,6,51,457.0,26,82,547423
PROP-020417,2021,San Diego,Urban,Multi-Family,3,2.0,708,1299,1972,0,1,0,Good,8,1,0.0,20,22,569401
PROP-020418,2022,Los Angeles,Urban,Single Family,3,2.0,1245,4738,1997,3,1,0,Fair,5,3,0.0,32,21,771040
PROP-020419,2023,San Diego,University Area,Townhouse,3,2.0,1302,5902,2003,1,1,1,Good,10,48,24.0,21,30,697586
PROP-020420,2022,Chicago,Waterfront,Condo,4,2.0,2119,5820,2018,2,0,0,Good,7,50,374.0,22,7,715664
PROP-020421,2020,Houston,Downtown,Townhouse,1,2.0,834,3965,1978,0,0,0,Good,9,51,87.0,22,5,212955
PROP-020422,2022,Miami,Historic District,Single Family,2,2.5,1095,2921,1996,1,1,1,Excellent,3,71,0.0,20,45,559920
PROP-020423,2023,Dallas,Waterfront,Single Family,4,3.0,1758,8233,2005,2,0,0,Good,8,46,0.0,20,4,710639
PROP-020424,2023,New York,Downtown,Single Family,4,2.0,1705,7655,1952,0,1,1,Good,9,44,0.0,17,2,1565720
